# split_ratio=70:15:15 seed=42 objective=0 solver=mip_cbc
file_id,split
XC73024_41897,train
XC73024_51605,train
XC73024_66593,train
XC73024_91491,train
XC735667_10445,val
XC735667_13706,val
XC735667_17264,val
XC735667_20906,val
XC735667_26319,val
XC735667_2698,val
XC735667_6472,val
XC743612_12247,train
XC743612_17203,train
XC743612_24582,train
XC743612_28701,train
XC743612_3495,train
XC743612_426,train
XC743612_7450,train
XC753727_17582,train
XC753727_1997,train
XC753727_29113,train
XC753727_51898,train
XC753727_61152,train
XC753727_8939,train
XC761690_1901,val
XC761690_50724,val
XC761690_53979,val
XC761690_57117,val
XC761690_6019,val
XC78432_113,train
XC78432_15032,train
XC78432_21333,train
XC78432_25758,train
XC78432_29869,train
XC78432_33201,train
XC78432_6878,train
XC78433_14509,test
XC78433_1818,test
XC78433_18935,test
XC78433_33668,test
XC78433_5583,test
XC78433_9562,test
XC78434_1278,train
XC78434_13822,train
XC78434_22968,train
XC78434_29438,train
XC78434_39819,train
XC78434_5499,train
XC78434_9499,train
XC78435_100491,train
XC78435_108787,train
XC78435_1357,train
XC78435_19209,train
XC78435_31457,train
XC78435_4356,train
XC78435_50993,train
XC78435_66255,train
XC78435_70228,train
XC78435_82727,train
XC786033_1491,test
XC786033_21658,test
XC786033_31966,test
XC786033_5364,test
XC786218_12989,test
XC786218_17583,test
XC786218_5725,test
XC786218_9257,test
XC786438_15529,val
XC786438_3383,val
XC786438_7793,val
XC787552_12717,test
XC787552_18451,test
XC787552_31584,test
XC787552_4886,test
XC787552_8986,test
XC787963_11767,train
XC787963_15044,train
XC787963_18293,train
XC787963_21972,train
XC787963_26065,train
XC787963_29065,train
XC787963_4535,train
XC787963_566,train
XC787963_8102,train
XC788204_3828,test
XC788672_12063,train
XC788672_17036,train
XC788672_20704,train
XC788672_23900,train
XC788672_27700,train
XC788672_30707,train
XC788672_33713,train
XC788672_36720,train
XC788672_4991,train
XC788672_869,train
XC788680_11712,val
XC788680_21858,val
XC788680_5419,val
XC788680_795,val
XC788680_8429,val
XC793876_1976,test
XC803097_429,train
XC803097_4862,train
XC808437_21397,test
XC808437_28800,test
XC808437_35000,test
XC808437_45281,test
XC808437_52215,test
XC808437_8040,test
XC812731_12804,train
XC812731_23831,train
XC812731_31706,train
XC812731_34965,train
XC812731_61149,train
XC812731_74300,train
XC812731_957,train
XC812732_15705,train
XC812732_23845,train
XC812732_269,train
XC812732_36486,train
XC812732_44885,train
XC812732_50312,train
XC812732_7312,train
XC812733_3571,train
XC812734_1039,test
XC812735_355,train
XC812737_10360,val
XC812737_1078,val
XC812737_14279,val
XC812737_22151,val
XC812737_25151,val
XC812737_28151,val
XC812737_34455,val
XC812737_4293,val
XC812737_7363,val
XC812796_0,test
XC841652_4863,test
XC841652_8293,test
XC858894_17427,val
XC858894_1812,val
XC858894_20680,val
XC858894_23754,val
XC858894_26813,val
XC858894_4983,val
XC858894_8155,val
XC862635_11392,train
XC862635_1312,train
XC862635_14395,train
XC862635_18102,train
XC862635_22554,train
XC862635_25666,train
XC862635_4316,train
XC862635_8388,train
XC891329_249,train
XC891329_3307,train
XC891329_6451,train
XC891329_9541,train
XC891808_6953,train
XC891808_837,train
XC893845_21365,train
XC893845_24400,train
XC893845_27411,train
XC893845_30446,train
XC893845_33457,train
XC893845_36468,train
XC893845_39478,train
XC893845_42489,train
XC893845_45500,train
XC893845_51161,train
XC893846_14402,test
XC901469_1748,train
XC908924_3160,val
XC917586_14215,val
XC917586_3303,val
XC917586_8491,val
XC923018_11593,val
XC923018_13906,val
XC923018_16264,val
XC923018_18576,val
XC923018_20919,val
XC923018_6612,val
XC923018_9117,val
XC937630_10640,train
XC937630_13872,train
XC937630_1703,train
XC937630_17816,train
XC937630_23816,train
XC937630_26816,train
XC937630_7398,train
XC949668_6924,val
XC953305_1151,test
XC953305_4152,test
XC953307_2543,test
XC954926_177,test
XC954926_3240,test
XC956211_141,train
XC956211_14340,train
XC956211_25525,train
XC956211_33110,train
XC956211_37157,train
XC956211_4112,train
XC956211_41778,train
XC956211_46367,train
XC956211_50796,train
XC956211_54047,train
XC963368_802,test
XC963858_1747,train
XC963858_20088,train
XC963858_45337,train
XC963858_56556,train
XC963858_6351,train
XC963858_63976,train
XC963859_1236,test
XC963859_5423,test
XC983831_1567,train
XC983831_4836,train
XC983831_7939,train
XC986141_11456,train
XC986141_1718,train
XC986141_5279,train
XC986141_8455,train
XC993640_324,test
XC993640_3357,test
XC993640_6423,test
XC995636_10005,train
XC995636_16532,train
XC995636_19603,train
XC995636_2055,train
XC995636_22872,train
XC1002977_0,train
XC1002977_12670,train
XC1002977_16552,train
XC1002977_3000,train
XC1002977_6003,train
XC1003556_0,train
XC1003556_5440,train
XC1003558_13188,train
XC1003558_16308,train
XC1003558_19454,train
XC1003558_25062,train
XC1003558_8495,train
XC1005522_3552,test
XC1005522_554,test
XC1005524_521,test
XC1005526_696,test
XC1005528_1388,train
XC1005528_4390,train
XC1005530_0,val
XC1005530_11896,val
XC1005530_2932,val
XC1005530_6289,val
XC1005530_9608,val
XC1005532_3062,test
XC1005532_62,test
XC1005533_21,val
XC1005533_3021,val
XC1005533_6021,val
XC1005533_9021,val
XC1051597_0,test
XC1051597_3872,test
XC1075897_0,train
XC1075897_3000,train
XC1075897_9000,train
XC1075899_24060,val
XC1075899_27087,val
XC1075899_31789,val
XC1075899_3902,val
XC1075899_9444,val
XC121824_13057,test
XC121824_147,test
XC121824_16056,test
XC121824_25891,test
XC121824_28915,test
XC121824_3147,test
XC121824_39351,test
XC121824_44034,test
XC121824_7778,test
XC151134_0,val
XC151134_2999,val
XC151134_9712,val
XC151135_12240,val
XC151135_1442,val
XC151135_15358,val
XC151135_18642,val
XC151135_23667,val
XC151135_28908,val
XC151135_31943,val
XC151135_35045,val
XC151135_4461,val
XC151135_9088,val
XC151136_10485,val
XC151136_106568,val
XC151136_109568,val
XC151136_117334,val
XC151136_15686,val
XC151136_61201,val
XC151136_69004,val
XC151136_7121,val
XC151136_81113,val
XC151136_96160,val
XC151642_0,train
XC151642_12333,train
XC151642_15357,train
XC151642_18380,train
XC151642_23102,train
XC151642_27992,train
XC151642_3000,train
XC151642_31000,train
XC151642_9246,train
XC151815_109,train
XC151815_9000,train
XC152005_528,train
XC152653_24,val
XC152653_3095,val
XC152653_6113,val
XC164689_12999,test
XC164689_16168,test
XC164689_24801,test
XC164689_28893,test
XC164689_2994,test
XC164689_32610,test
XC164689_35929,test
XC164689_39347,test
XC164689_43289,test
XC164689_47431,test
XC164692_12509,train
XC164692_17824,train
XC164692_23954,train
XC164692_28926,train
XC164692_3573,train
XC164692_8389,train
XC164693_10828,val
XC164693_14506,val
XC164693_19096,val
XC164693_24775,val
XC164693_28600,val
XC164693_32367,val
XC164693_3501,val
XC164693_36957,val
XC164693_41724,val
XC164693_7061,val
XC166850_327,val
XC166850_3327,val
XC166850_6327,val
XC166851_1012,train
XC166851_4012,train
XC166851_7012,train
XC177320_11220,train
XC177320_16934,train
XC177320_20213,train
XC177320_23661,train
XC177320_26661,train
XC177320_317,train
XC177320_3317,train
XC177320_33690,train
XC177320_36690,train
XC177320_6341,train
XC177321_1655,test
XC177321_4655,test
XC179372_114,train
XC179372_3114,train
XC179372_6114,train
XC179374_12407,test
XC179374_1949,test
XC179374_8106,test
XC181238_1236,val
XC181238_12655,val
XC181238_5041,val
XC181238_8044,val
XC181242_30167,val
XC181242_33159,val
XC181242_3702,val
XC186559_0,train
XC186559_15187,train
XC186559_18728,train
XC186559_25571,train
XC186559_28608,train
XC186559_3013,train
XC186559_6573,train
XC192023_0,train
XC192023_11359,train
XC192023_3735,train
XC192023_7957,train
XC192026_15414,test
XC192026_18421,test
XC192026_2216,test
XC192027_12384,train
XC192027_124,train
XC192027_7760,train
XC19639_1454,train
XC19639_4467,train
XC19639_7560,train
XC197619_12757,train
XC197619_19304,train
XC197619_28434,train
XC197619_39359,train
XC197619_4476,train
XC197619_46915,train
XC204535_1454,train
XC204535_4454,train
XC204898_10315,val
XC204898_1315,val
XC204898_4315,val
XC204898_7315,val
XC205073_1137,test
XC205792_4251,train
XC205792_626,train
XC205792_9981,train
XC217355_651,train
XC264245_0,train
XC264245_13263,train
XC264245_16265,train
XC264245_3010,train
XC264245_7110,train
XC266476_4305,test
XC266476_857,test
XC269423_0,train
XC269423_3399,train
XC269435_113,train
XC269435_12815,train
XC269435_17109,train
XC269435_21177,train
XC269435_24974,train
XC269435_28587,train
XC269435_3111,train
XC269988_0,train
XC269988_13463,train
XC269988_16658,train
XC269988_20034,train
XC269988_7511,train
XC286713_11270,val
XC286713_1562,val
XC286713_4565,val
XC286713_8145,val
XC290553_12337,val
XC290553_15669,val
XC290553_18894,val
XC290553_23280,val
XC290553_26369,val
XC290553_334,val
XC290553_34222,val
XC290553_3531,val
XC290553_39916,val
XC290553_7814,val
XC290554_13955,test
XC290554_18811,test
XC290554_22387,test
XC290554_28272,test
XC290554_292,test
XC290554_6372,test
XC290555_108,train
XC290555_12108,train
XC290555_15108,train
XC290555_18108,train
XC290555_3108,train
XC290555_6108,train
XC290555_9108,train
XC291729_0,test
XC291729_3000,test
XC291729_8659,test
XC293219_17804,train
XC293219_1902,train
XC293219_26097,train
XC293219_29758,train
XC293219_38445,train
XC293219_44512,train
XC293219_48568,train
XC293219_56430,train
XC293219_68069,train
XC293219_77609,train
XC295158_10465,train
XC295158_1180,train
XC295158_17268,train
XC295158_20583,train
XC295158_24158,train
XC295158_27577,train
XC295158_30838,train
XC295158_34103,train
XC295158_4252,train
XC295158_7410,train
XC325283_3296,train
XC325283_46,train
XC325283_6481,train
XC325283_9487,train
XC356241_11232,train
XC356241_15363,train
XC356241_29680,train
XC356241_33739,train
XC356241_37797,train
XC356241_50048,train
XC356241_53932,train
XC356241_7992,train
XC369563_0,test
XC369563_2882,test
XC369564_13563,train
XC369564_4575,train
XC369564_8824,train
XC369564_939,train
XC369566_13229,train
XC369566_16369,train
XC369566_3704,train
XC369566_6704,train
XC369566_685,train
XC369566_9708,train
XC369567_15438,train
XC369567_3642,train
XC369567_611,train
XC369567_6704,train
XC369567_9832,train
XC36965_10845,train
XC36965_13854,train
XC36965_16863,train
XC36965_22901,train
XC36965_25910,train
XC36965_28920,train
XC36965_31929,train
XC36965_4390,train
XC36965_7835,train
XC36965_927,train
XC376315_0,train
XC376315_3001,train
XC376315_6493,train
XC376316_3033,train
XC376316_32,train
XC376316_6034,train
XC39156_18640,train
XC39156_22009,train
XC39156_25323,train
XC39156_34007,train
XC39156_37022,train
XC39156_3979,train
XC39156_40021,train
XC39156_7737,train
XC39156_925,train
XC40034_0,test
XC40034_6519,test
XC402013_13501,train
XC402013_16840,train
XC402013_20088,train
XC402013_27465,train
XC402013_30857,train
XC402013_34211,train
XC402013_43743,train
XC402013_47839,train
XC402013_52441,train
XC402013_58995,train
XC403727_10098,test
XC403727_1327,test
XC403727_5336,test
XC403728_0,train
XC403728_2749,train
XC403728_6325,train
XC413677_3984,train
XC413677_6985,train
XC413677_984,train
XC42618_11870,train
XC42618_15047,train
XC42618_5158,train
XC42618_8622,train
XC42618_986,train
XC448094_12809,train
XC448094_23393,train
XC448094_29326,train
XC448094_487,train
XC448094_9803,train
XC477125_11008,train
XC477125_15919,train
XC477125_188,train
XC477125_22543,train
XC477125_3561,train
XC481276_0,train
XC481276_11818,train
XC481276_18161,train
XC481276_21164,train
XC481276_4076,train
XC481276_7763,train
XC575557_213,train
XC575557_3213,train
XC575557_6213,train
XC575558_17149,test
XC575558_695,test
XC575559_12227,train
XC575559_227,train
XC575559_26300,train
XC575559_29300,train
XC575559_3227,train
XC575559_32299,train
XC575559_48142,train
XC575559_51139,train
XC575559_6227,train
XC575559_9227,train
XC575560_3597,train
XC575560_596,train
XC575560_6663,train
XC598139_10000,train
XC598139_14782,train
XC598139_3777,train
XC598139_387,train
XC598139_6942,train
XC606859_3739,train
XC606859_6739,train
XC606859_872,train
XC619809_1163,train
XC619809_17959,train
XC619809_20959,train
XC619809_23955,train
XC619809_26955,train
XC619809_5299,train
XC621232_0,train
XC621232_12000,train
XC621232_15000,train
XC621232_17997,train
XC621232_3000,train
XC621232_6000,train
XC621232_9000,train
XC631904_13463,train
XC631904_17731,train
XC631904_20881,train
XC631904_33419,train
XC631904_3905,train
XC631904_44256,train
XC631904_55708,train
XC631904_59359,train
XC631904_66178,train
XC631904_7332,train
XC631908_3512,test
XC631908_510,test
XC631908_6513,test
XC647048_5294,test
XC684609_168,train
XC684609_3292,train
XC684609_6320,train
XC69653_13852,train
XC69653_16852,train
XC69653_1898,train
XC69653_19851,train
XC69653_24783,train
XC69653_6371,train
XC722973_3164,test
XC722973_6824,test
XC722973_86,test
XC724541_3854,test
XC724541_855,test
XC724545_3949,val
XC724545_947,val
XC724548_2465,test
XC724548_5556,test
XC730935_10589,train
XC730935_3676,train
XC730935_696,train
XC730935_7240,train
XC748015_10106,train
XC748015_15510,train
XC748015_21146,train
XC748015_26731,train
XC748015_492,train
XC748015_5299,train
XC756488_18534,train
XC756488_2295,train
XC756488_24119,train
XC756488_28504,train
XC756488_32753,train
XC756488_39925,train
XC756488_47108,train
XC756488_51836,train
XC756488_57043,train
XC756488_8051,train
XC762343_1028,train
XC762343_12881,train
XC762343_18297,train
XC762343_4028,train
XC762343_7678,train
XC764668_3836,test
XC764668_835,test
XC782696_0,train
XC782696_10711,train
XC782696_14354,train
XC782696_17979,train
XC782696_3090,train
XC782696_7644,train
XC79314_12186,train
XC79314_15186,train
XC79314_18186,train
XC79314_186,train
XC79314_3186,train
XC79314_6186,train
XC79314_9186,train
XC795095_12091,train
XC795095_17301,train
XC795095_21892,train
XC795095_4712,train
XC795095_8628,train
XC798838_13867,train
XC798838_226,train
XC798838_3627,train
XC798838_7315,train
XC804558_2126,train
XC804558_45846,train
XC804558_48846,train
XC804558_5126,train
XC804558_51846,train
XC804558_65757,train
XC804558_68757,train
XC804558_71754,train
XC804558_78010,train
XC804558_81015,train
XC805862_14310,train
XC805862_19249,train
XC805862_24163,train
XC805862_2758,train
XC805862_39,train
XC805862_5745,train
XC805862_8746,train
XC823277_12071,train
XC823277_15071,train
XC823277_18071,train
XC823277_3071,train
XC823277_6071,train
XC823277_71,train
XC823277_9071,train
XC825796_10663,train
XC825796_14328,train
XC825796_549,train
XC825796_5792,train
XC825797_14583,train
XC825797_18801,train
XC825797_26934,train
XC825797_30821,train
XC825797_35205,train
XC825797_38761,train
XC825797_42896,train
XC825797_49981,train
XC825797_5045,train
XC825797_8849,train
XC859462_11766,train
XC859462_14759,train
XC859462_19987,train
XC859462_23090,train
XC859462_28576,train
XC859462_32382,train
XC859462_326,train
XC859462_35892,train
XC859462_4728,train
XC859462_8349,train
XC86946_10595,train
XC86946_13974,train
XC86946_20251,train
XC86946_25007,train
XC86946_29512,train
XC86946_32807,train
XC86946_36707,train
XC86946_41338,train
XC86946_6653,train
XC86946_86,train
XC86947_14737,test
XC86947_19783,test
XC86947_24830,test
XC86947_28545,test
XC86947_3216,test
XC86947_34224,test
XC86947_40698,test
XC86947_62277,test
XC86947_67994,test
XC86947_8959,test
XC892782_446,train
XC893700_1222,train
XC893700_14400,train
XC893700_18693,train
XC893700_25013,train
XC893700_29187,train
XC893700_33272,train
XC893700_37505,train
XC893700_41858,train
XC893700_4352,train
XC893700_46897,train
XC894014_10208,train
XC894014_13208,train
XC894014_22208,train
XC894014_7208,train
XC896209_18628,train
XC896209_22107,train
XC896209_25925,train
XC896209_30636,train
XC896209_338,train
XC896209_34239,train
XC896209_37380,train
XC896209_4125,train
XC896209_41382,train
XC896209_45170,train
XC937964_68685,test
XC940167_10452,test
XC940167_14187,test
XC940167_17820,test
XC940167_21331,test
XC940167_24842,test
XC940167_28800,test
XC940167_32047,test
XC940167_3612,test
XC940167_441,test
XC940167_7029,test
XC964318_340,train
XC964318_3873,train
XC977990_12781,val
XC977990_15781,val
XC977990_18781,val
XC977990_21781,val
XC977990_24781,val
XC977990_27781,val
XC977990_3781,val
XC977990_6781,val
XC977990_781,val
XC977990_9781,val
XC977991_12280,train
XC977991_15810,train
XC977991_18810,train
XC977991_21813,train
XC977991_3810,train
XC977991_810,train
XC977991_9274,train
XC978467_12437,train
XC978467_127,train
XC978467_27229,train
XC978467_31146,train
XC978467_3601,train
XC978467_37338,train
XC978467_42498,train
XC978467_48320,train
XC978467_58560,train
XC978467_7938,train
XC1011129_13796,train
XC1011129_18060,train
XC1011129_21061,train
XC1011129_24302,train
XC1011129_27780,train
XC1011129_330,train
XC1011129_3330,train
XC1011129_9188,train
XC1011131_12055,train
XC1011131_15401,train
XC1011131_18397,train
XC1011131_21394,train
XC1011131_24390,train
XC1011131_28525,train
XC1011131_3055,train
XC1011131_50,train
XC1011131_6055,train
XC1011131_9055,train
XC1029676_11807,train
XC1029676_16697,train
XC1029676_19834,train
XC1029676_24792,train
XC1029676_28658,train
XC1029676_33395,train
XC1029676_36566,train
XC1029676_45444,train
XC1029676_50085,train
XC1029676_7779,train
XC124350_14379,train
XC124350_23321,train
XC124350_30598,train
XC124350_37459,train
XC124350_44588,train
XC124350_51567,train
XC124350_57307,train
XC124350_65342,train
XC124350_815,train
XC124350_9818,train
XC125847_0,test
XC125847_11026,test
XC125847_3564,test
XC126377_11419,train
XC126377_15823,train
XC126377_19948,train
XC126377_26334,train
XC126377_31554,train
XC126377_326,train
XC126377_3332,train
XC126377_35493,train
XC126377_47704,train
XC126377_7224,train
XC150431_14650,train
XC150431_21333,train
XC150431_520,train
XC150431_8938,train
XC150690_0,test
XC150690_4519,test
XC150891_10014,val
XC150891_4012,val
XC150891_7007,val
XC151304_23290,val
XC151304_26455,val
XC151304_31747,val
XC151304_34748,val
XC151304_37771,val
XC151304_3979,val
XC151304_40906,val
XC151304_47153,val
XC151304_8848,val
XC151312_14112,test
XC151312_19331,test
XC151312_23066,test
XC151312_26066,test
XC151312_32537,test
XC151312_36698,test
XC151312_40433,test
XC151312_43781,test
XC151312_4476,test
XC151312_47689,test
XC153788_0,train
XC153788_3000,train
XC161477_11963,val
XC161477_19181,val
XC161477_25840,val
XC161477_30974,val
XC161477_38398,val
XC161477_43899,val
XC161477_4777,val
XC161477_506,val
XC161477_54829,val
XC161477_67078,val
XC164666_0,train
XC164666_17715,train
XC164666_21867,train
XC164666_27861,train
XC164666_3000,train
XC164666_36294,train
XC164666_46256,train
XC164666_9129,train
XC174985_1219,val
XC174985_14104,val
XC174985_6866,val
XC184289_21557,train
XC184289_25659,train
XC184289_32584,train
XC184289_43683,train
XC184289_47619,train
XC184289_7138,train
XC187429_11638,train
XC187429_18483,train
XC187429_2216,train
XC187429_24000,train
XC187429_29459,train
XC189108_0,train
XC189108_3000,train
XC189108_9000,train
XC190966_10367,train
XC190966_13425,train
XC190966_16458,train
XC190966_21419,train
XC190966_24426,train
XC190966_312,train
XC190966_3580,train
XC190966_6650,train
XC191870_14241,train
XC191870_25256,train
XC191870_33153,train
XC191870_384,train
XC191870_55003,train
XC191870_60469,train
XC191870_64932,train
XC191870_69204,train
XC191870_77471,train
XC191870_90982,train
XC192030_0,train
XC192030_3722,train
XC192031_10431,train
XC192031_13919,train
XC192031_16919,train
XC192031_20151,train
XC192031_24968,train
XC192031_3209,train
XC192031_7431,train
XC192034_155,test
XC192034_18264,test
XC192034_21264,test
XC192034_26545,test
XC192034_34858,test
XC192034_40482,test
XC192034_57884,test
XC192034_6283,test
XC192034_65174,test
XC192034_9526,test
XC197127_103,train
XC197127_11316,train
XC197127_15908,train
XC197127_20097,train
XC197127_4233,train
XC197127_7458,train
XC197128_11700,val
XC197128_194,val
XC197128_7085,val
XC197869_12146,val
XC197869_16285,val
XC197869_4366,val
XC197869_611,val
XC197869_8321,val
XC198426_14067,train
XC198426_18472,train
XC198426_5187,train
XC198426_8510,train
XC198426_92,train
XC198428_0,test
XC198428_9678,test
XC198430_0,train
XC198430_12851,train
XC198430_16762,train
XC198430_20980,train
XC198430_25013,train
XC198430_28525,train
XC198430_31577,train
XC198430_3714,train
XC198430_8435,train
XC207243_0,val
XC207243_6000,val
XC207723_0,train
XC207723_11215,train
XC207723_15368,train
XC207723_18823,train
XC207723_3000,train
XC207869_0,val
XC207869_15797,val
XC207869_3495,val
XC207869_8738,val
XC211552_0,train
XC211552_2525,train
XC211553_0,val
XC211553_3060,val
XC214418_12588,train
